row.names,rdays,Ta.c,W.c,GR.c,HC.c,Ta.f,W.f,GR.f,HC.f,Ta.VEKS.o,ds.jdate,ds.hh,ds.dow,ds.tod,ds.diy,ds.wiy,jdate,hh
805,33.5,24.6,3.8,692,245.1,24.6,3.8,692,245.1,27.5,12998,14,4,1,215,31,12998,13
806,33.5416666666661,25.1,3.5,689,246.9,25.1,3.5,689,246.9,27.7,12998,15,4,1,215,31,12998,14
807,33.5833333333321,25.3,4,676,243.4,25.3,4,676,243.4,27.2,12998,16,4,1,215,31,12998,15
808,33.625,25.2,3.5,537,253.6,25.2,3.5,537,253.6,26.6,12998,17,4,1,215,31,12998,16
809,33.6666666666661,24.8,3.8,412,257.3,24.8,3.8,412,257.3,26.3,12998,18,4,1,215,31,12998,17
810,33.7083333333321,24.2,4.1,283,255.3,24.2,4.1,283,255.3,25.2,12998,19,4,1,215,31,12998,18
811,33.75,22.6,3.7,144,259.3,22.6,3.7,144,259.3,23.8,12998,20,4,1,215,31,12998,19
812,33.7916666666661,21,2.5,26,249.7,21,2.5,26,249.7,23,12998,21,4,1,215,31,12998,20
813,33.8333333333321,19.1,1.1,-1,239.2,19.1,1.1,-1,239.2,22.7,12998,22,4,1,215,31,12998,21
814,33.875,18.6,1.3,-2,224.6,18.6,1.3,-2,224.6,22.7,12998,23,4,1,215,31,12998,22
815,33.9166666666661,18.3,1.5,-1,223.4,18.3,1.5,-1,223.4,22.4,12999,0,5,1,216,31,12998,23
816,33.9583333333321,18.7,1.9,-1,210.3,18.7,1.9,-1,210.3,22.4,12999,1,5,1,216,31,12999,0
817,34,18.8,2,-1,211.8,18.8,2,-1,211.8,22.1,12999,2,5,1,216,31,12999,1
818,34.0416666666661,18.9,2.4,-1,211.8,18.9,2.4,-1,211.8,22.1,12999,3,5,1,216,31,12999,2
819,34.0833333333321,18.6,2.5,-1,209.9,18.6,2.5,-1,209.9,21.9,12999,4,5,1,216,31,12999,3
820,34.125,18.7,2,0,222.7,18.7,2,0,222.7,21.9,12999,5,5,1,216,31,12999,4
821,34.1666666666661,18.7,2.1,6,244.3,18.7,2.1,6,244.3,21.9,12999,6,5,1,216,31,12999,5
822,34.2083333333321,18.8,2.1,36,254.4,18.8,2.1,36,254.4,22.4,12999,7,5,1,216,31,12999,6
823,34.25,19.5,2.4,119,263.5,19.5,2.4,119,263.5,23.5,12999,8,5,1,216,31,12999,7
824,34.2916666666661,21.1,3.2,323,257.5,21.1,3.2,323,257.5,24.4,12999,9,5,1,216,31,12999,8
825,34.3333333333321,22.1,3.2,403,250.1,22.1,3.2,403,250.1,24.7,12999,10,5,1,216,31,12999,9
826,34.375,22.9,3.4,367,256.1,22.9,3.4,367,256.1,24.9,12999,11,5,1,216,31,12999,10
827,34.4166666666661,23.7,3.2,472,241.8,23.7,3.2,472,241.8,26.3,12999,12,5,1,216,31,12999,11
828,34.4583333333321,24.7,3.6,639,260.5,24.7,3.6,639,260.5,26.9,12999,13,5,1,216,31,12999,12
829,34.5,25,3.9,631,244.7,25,3.9,631,244.7,27.2,12999,14,5,1,216,31,12999,13
830,34.5416666666661,25.1,3.7,642,NA,25.1,3.7,642,242.7433072128,27.5,12999,15,5,1,216,31,12999,14
831,34.5833333333321,25.6,4.1,683,NA,25.6,4.1,683,245.376746110573,27.5,12999,16,5,1,216,31,12999,15
832,34.625,25.3,4.2,545,253.3,25.3,4.2,545,253.3,26.9,12999,17,5,1,216,31,12999,16
833,34.6666666666661,24.8,3.9,378,253.6,24.8,3.9,378,253.6,26.6,12999,18,5,1,216,31,12999,17
834,34.7083333333321,24.4,3.5,258,249.6,24.4,3.5,258,249.6,25.8,12999,19,5,1,216,31,12999,18
835,34.75,23.4,3.1,117,246.9,23.4,3.1,117,246.9,24.4,12999,20,5,1,216,31,12999,19
836,34.7916666666661,22,1.6,32,235.2,22,1.6,32,235.2,23.3,12999,21,5,1,216,31,12999,20
837,34.8333333333321,20.1,1.5,-2,236.2,20.1,1.5,-2,236.2,21.3,12999,22,5,1,216,31,12999,21
838,34.875,18.7,0.8,-4,225,18.7,0.8,-4,225,19.9,12999,23,5,1,216,31,12999,22
839,34.9166666666661,17.2,0.4,-3,209.3,17.2,0.4,-3,209.3,18.8,13000,0,6,2,217,31,12999,23
840,34.9583333333321,16.2,0.5,-2,210,16.2,0.5,-2,210,17.9,13000,1,6,2,217,31,13000,0
841,35,16.3,0.7,-2,212.9,16.3,0.7,-2,212.9,17.4,13000,2,6,2,217,31,13000,1
842,35.0416666666661,15.7,0.6,-2,213.3,15.7,0.6,-2,213.3,17.4,13000,3,6,2,217,31,13000,2
843,35.0833333333321,15.5,0.6,-2,209.3,15.5,0.6,-2,209.3,17.1,13000,4,6,2,217,31,13000,3
844,35.125,15.8,0.6,-1,217.9,15.8,0.6,-1,217.9,16.8,13000,5,6,2,217,31,13000,4
845,35.1666666666661,16.8,0.9,8,223.1,16.8,0.9,8,223.1,17.7,13000,6,6,2,217,31,13000,5
846,35.2083333333321,16.3,0.4,66,227.6,16.3,0.4,66,227.6,20.7,13000,7,6,2,217,31,13000,6
847,35.25,18.9,1.2,187,245.3,18.9,1.2,187,245.3,23,13000,8,6,2,217,31,13000,7
848,35.2916666666661,21.2,1.8,343,259.5,21.2,1.8,343,259.5,24.1,13000,9,6,2,217,31,13000,8
849,35.3333333333321,22.5,2.1,482,269.1,22.5,2.1,482,269.1,25.2,13000,10,6,2,217,31,13000,9
850,35.375,23.1,2.4,505,279.5,23.1,2.4,505,279.5,26.1,13000,11,6,2,217,31,13000,10
851,35.4166666666661,24.2,2.8,704,266.7,24.2,2.8,704,266.7,26.3,13000,12,6,2,217,31,13000,11
852,35.4583333333321,24.3,3.3,750,266.1,24.3,3.3,750,266.1,26.9,13000,13,6,2,217,31,13000,12
853,35.5,24.7,3.8,762,245.8,24.7,3.8,762,245.8,27.2,13000,14,6,2,217,31,13000,13
854,35.5416666666661,25.3,3.6,735,249.4,25.3,3.6,735,249.4,27.2,13000,15,6,2,217,31,13000,14
855,35.5833333333321,25.4,3.6,666,248.4,25.4,3.6,666,248.4,27.2,13000,16,6,2,217,31,13000,15
856,35.625,25.2,3.8,520,250,25.2,3.8,520,250,26.3,13000,17,6,2,217,31,13000,16
857,35.6666666666661,24.4,3.5,367,254.1,24.4,3.5,367,254.1,26.1,13000,18,6,2,217,31,13000,17
858,35.7083333333321,24.3,3.2,257,250.5,24.3,3.2,257,250.5,25.2,13000,19,6,2,217,31,13000,18
859,35.75,22.8,2.8,105,250.3,22.8,2.8,105,250.3,23.5,13000,20,6,2,217,31,13000,19
860,35.7916666666661,21.3,2.6,31,238.5,21.3,2.6,31,238.5,22.1,13000,21,6,2,217,31,13000,20
861,35.8333333333321,20.3,2.5,-1,222.6,20.3,2.5,-1,222.6,21,13000,22,6,2,217,31,13000,21
862,35.875,19.9,1.9,-3,224.2,19.9,1.9,-3,224.2,19.9,13000,23,6,2,217,31,13000,22
863,35.9166666666661,19.5,1.7,-2,208.4,19.5,1.7,-2,208.4,19.3,13001,0,7,3,218,31,13000,23
864,35.9583333333321,19.2,1.5,-2,211.5,19.2,1.5,-2,211.5,18.2,13001,1,7,3,218,31,13001,0
865,36,18.7,1.4,-2,205.5,18.7,1.4,-2,205.5,18.2,13001,2,7,3,218,31,13001,1
866,36.0416666666661,18,1.5,-2,205.9,18,1.5,-2,205.9,18.2,13001,3,7,3,218,31,13001,2
867,36.0833333333321,17.6,1,-2,212.3,17.6,1,-2,212.3,16.5,13001,4,7,3,218,31,13001,3
868,36.125,16.3,0.8,-3,221,16.3,0.8,-3,221,16.3,13001,5,7,3,218,31,13001,4
869,36.1666666666661,15,0.4,5,221.5,15,0.4,5,221.5,16.8,13001,6,7,3,218,31,13001,5
870,36.2083333333321,15.5,0.6,73,214.1,15.5,0.6,73,214.1,19.3,13001,7,7,3,218,31,13001,6
871,36.25,18.1,1.2,162,235.6,18.1,1.2,162,235.6,22.4,13001,8,7,3,218,31,13001,7
872,36.2916666666661,20.4,2.3,321,247.4,20.4,2.3,321,247.4,24.1,13001,9,7,3,218,31,13001,8
873,36.3333333333321,22.2,2.7,470,265.3,22.2,2.7,470,265.3,25.8,13001,10,7,3,218,31,13001,9
874,36.375,23.7,2.9,592,285.9,23.7,2.9,592,285.9,26.6,13001,11,7,3,218,31,13001,10
875,36.4166666666661,24.8,3.3,644,269.9,24.8,3.3,644,269.9,27.5,13001,12,7,3,218,31,13001,11
876,36.4583333333321,25.4,3.7,702,267.9,25.4,3.7,702,267.9,27.2,13001,13,7,3,218,31,13001,12
877,36.5,26,4.2,738,256,26,4.2,738,256,25.8,13001,14,7,3,218,31,13001,13
878,36.5416666666661,25.2,3.8,551,238.3,25.2,3.8,551,238.3,25.8,13001,15,7,3,218,31,13001,14
879,36.5833333333321,23.7,3.1,275,241.1,23.7,3.1,275,241.1,25.5,13001,16,7,3,218,31,13001,15
880,36.625,24,3.1,314,246.9,24,3.1,314,246.9,26.3,13001,17,7,3,218,31,13001,16
881,36.6666666666661,24.4,2.8,361,251.9,24.4,2.8,361,251.9,26.6,13001,18,7,3,218,31,13001,17
882,36.7083333333321,25.1,2,270,254.4,25.1,2,270,254.4,27.2,13001,19,7,3,218,31,13001,18
883,36.75,24.4,1.1,108,243.5,24.4,1.1,108,243.5,25.8,13001,20,7,3,218,31,13001,19
884,36.7916666666661,23.5,0.7,24,244.3,23.5,0.7,24,244.3,23.3,13001,21,7,3,218,31,13001,20
885,36.8333333333321,21.5,0.6,-3,240.4,21.5,0.6,-3,240.4,23.5,13001,22,7,3,218,31,13001,21
886,36.875,19.7,0.7,-4,228.8,19.7,0.7,-4,228.8,22.7,13001,23,7,3,218,31,13001,22
887,36.9166666666661,18.6,1.3,-3,217.6,18.6,1.3,-3,217.6,21.3,13002,0,1,1,219,32,13001,23
888,36.9583333333321,18.1,2.6,-2,216.8,18.1,2.6,-2,216.8,19.9,13002,1,1,1,219,32,13002,0
889,37,16.5,2.5,-3,226.9,16.5,2.5,-3,226.9,19.1,13002,2,1,1,219,32,13002,1
890,37.0416666666661,15.5,2.9,-2,223.1,15.5,2.9,-2,223.1,18.5,13002,3,1,1,219,32,13002,2
891,37.0833333333321,15.4,3.2,-2,230.9,15.4,3.2,-2,230.9,17.9,13002,4,1,1,219,32,13002,3
892,37.125,15.1,2.6,-2,260.3,15.1,2.6,-2,260.3,17.7,13002,5,1,1,219,32,13002,4
893,37.1666666666661,15,2.8,6,283.1,15,2.8,6,283.1,18.2,13002,6,1,1,219,32,13002,5
894,37.2083333333321,15.5,2.8,76,295.1,15.5,2.8,76,295.1,19.6,13002,7,1,1,219,32,13002,6
895,37.25,16.9,3,190,278.4,16.9,3,190,278.4,21.3,13002,8,1,1,219,32,13002,7
896,37.2916666666661,18.8,3.5,316,259.4,18.8,3.5,316,259.4,22.7,13002,9,1,1,219,32,13002,8
897,37.3333333333321,20.8,4.7,520,251.9,20.8,4.7,520,251.9,23.3,13002,10,1,1,219,32,13002,9
898,37.375,21.3,4.6,575,261,21.3,4.6,575,261,23.8,13002,11,1,1,219,32,13002,10
899,37.4166666666661,21.3,5.3,685,261.6,21.3,5.3,685,261.6,24.4,13002,12,1,1,219,32,13002,11
900,37.4583333333321,21.4,4.8,628,256.3,21.4,4.8,628,256.3,24.7,13002,13,1,1,219,32,13002,12
901,37.5,21.8,5.2,668,249.9,21.8,5.2,668,249.9,25.2,13002,14,1,1,219,32,13002,13
902,37.5416666666661,21.6,5.2,615,245.7,21.6,5.2,615,245.7,25.2,13002,15,1,1,219,32,13002,14
903,37.5833333333321,21.3,5.4,545,244.8,21.3,5.4,545,244.8,24.1,13002,16,1,1,219,32,13002,15
904,37.625,21.5,5.4,609,262.9,21.5,5.4,609,262.9,24.1,13002,17,1,1,219,32,13002,16
905,37.6666666666661,21.2,5.2,450,274.9,21.2,5.2,450,274.9,23.5,13002,18,1,1,219,32,13002,17
906,37.7083333333321,20.5,4.7,293,280.2,20.5,4.7,293,280.2,22.4,13002,19,1,1,219,32,13002,18
907,37.75,19.6,4.2,149,270.6,19.6,4.2,149,270.6,21,13002,20,1,1,219,32,13002,19
908,37.7916666666661,18.1,3.2,37,266.9,18.1,3.2,37,266.9,19.1,13002,21,1,1,219,32,13002,20
909,37.8333333333321,16.1,1.7,-2,263.2,16.1,1.7,-2,263.2,18.5,13002,22,1,1,219,32,13002,21
910,37.875,13.6,1,-3,252.8,13.6,1,-3,252.8,18.2,13002,23,1,1,219,32,13002,22
911,37.9166666666661,12.8,0.9,-3,238,12.8,0.9,-3,238,17.1,13003,0,2,1,220,32,13002,23
912,37.9583333333321,12.6,1.2,-3,239.2,12.6,1.2,-3,239.2,16.3,13003,1,2,1,220,32,13003,0
913,38,11.8,0.8,-4,249,11.8,0.8,-4,249,15.4,13003,2,2,1,220,32,13003,1
914,38.0416666666661,10.3,0.3,-4,245.6,10.3,0.3,-4,245.6,13.2,13003,3,2,1,220,32,13003,2
915,38.0833333333321,9.1,0.5,-3,263,9.1,0.5,-3,263,12.1,13003,4,2,1,220,32,13003,3
916,38.125,9.2,0.5,-3,292.1,9.2,0.5,-3,292.1,12.6,13003,5,2,1,220,32,13003,4
917,38.1666666666661,8.3,0.5,5,324.4,8.3,0.5,5,324.4,14.9,13003,6,2,1,220,32,13003,5
918,38.2083333333321,9.6,0.7,75,321.7,9.6,0.7,75,321.7,16.8,13003,7,2,1,220,32,13003,6
919,38.25,12.3,1.4,194,298.3,12.3,1.4,194,298.3,18.8,13003,8,2,1,220,32,13003,7
920,38.2916666666661,15.7,1.3,348,290.2,15.7,1.3,348,290.2,20.5,13003,9,2,1,220,32,13003,8
921,38.3333333333321,18.1,1.3,492,279.3,18.1,1.3,492,279.3,22.4,13003,10,2,1,220,32,13003,9
922,38.375,18.7,2.2,623,270.7,18.7,2.2,623,270.7,-3,13003,11,2,1,220,32,13003,10
923,38.4166666666661,19.5,2.8,695,267.5,19.5,2.8,695,267.5,23.8,13003,12,2,1,220,32,13003,11
924,38.4583333333321,19.9,3.4,723,261.2,19.9,3.4,723,261.2,24.1,13003,13,2,1,220,32,13003,12
925,38.5,20.2,3.8,776,255.1,20.2,3.8,776,255.1,23.8,13003,14,2,1,220,32,13003,13
926,38.5416666666661,20.2,4.4,770,257.7,20.2,4.4,770,257.7,24.1,13003,15,2,1,220,32,13003,14
927,38.5833333333321,20.4,4.6,702,259.5,20.4,4.6,702,259.5,23.5,13003,16,2,1,220,32,13003,15
928,38.625,19.8,4.5,588,268.1,19.8,4.5,588,268.1,23,13003,17,2,1,220,32,13003,16
929,38.6666666666661,19.4,4.1,451,277.5,19.4,4.1,451,277.5,22.1,13003,18,2,1,220,32,13003,17
930,38.7083333333321,18.6,3.8,294,289.5,18.6,3.8,294,289.5,21.3,13003,19,2,1,220,32,13003,18
931,38.75,17.9,3.2,147,287.5,17.9,3.2,147,287.5,19.6,13003,20,2,1,220,32,13003,19
932,38.7916666666661,16.4,1.9,32,300.4,16.4,1.9,32,300.4,17.4,13003,21,2,1,220,32,13003,20
933,38.8333333333321,13.8,1.3,-4,289.7,13.8,1.3,-4,289.7,16.5,13003,22,2,1,220,32,13003,21
934,38.875,12.3,1.1,-4,283.5,12.3,1.1,-4,283.5,16.5,13003,23,2,1,220,32,13003,22
935,38.9166666666661,11.5,0.7,-4,257.6,11.5,0.7,-4,257.6,14.6,13004,0,3,1,221,32,13003,23
936,38.9583333333321,11.3,1,-3,260.1,11.3,1,-3,260.1,13.5,13004,1,3,1,221,32,13004,0
937,39,11.8,0.8,-4,270.4,11.8,0.8,-4,270.4,12.6,13004,2,3,1,221,32,13004,1
938,39.0416666666661,10.3,0.3,-4,273.3,10.3,0.3,-4,273.3,12.4,13004,3,3,1,221,32,13004,2
939,39.0833333333321,10.1,0.5,-3,288.8,10.1,0.5,-3,288.8,12.1,13004,4,3,1,221,32,13004,3
940,39.125,10.2,0.5,-3,330,10.2,0.5,-3,330,12.4,13004,5,3,1,221,32,13004,4
941,39.1666666666661,12.3,0.5,5,364.9,12.3,0.5,5,364.9,13.8,13004,6,3,1,221,32,13004,5
942,39.2083333333321,13.6,0.7,75,350,13.6,0.7,75,350,17.1,13004,7,3,1,221,32,13004,6
943,39.25,14.3,1.4,194,307.2,14.3,1.4,194,307.2,19.6,13004,8,3,1,221,32,13004,7
944,39.2916666666661,17.8,1.1,347,297.7,17.8,1.1,347,297.7,21,13004,9,3,1,221,32,13004,8
945,39.3333333333321,19.1,2,470,287.5,19.1,2,470,287.5,22.7,13004,10,3,1,221,32,13004,9
946,39.375,20.2,2.3,563,277.1,20.2,2.3,563,277.1,23.8,13004,11,3,1,221,32,13004,10
947,39.4166666666661,21.6,2.4,661,268,21.6,2.4,661,268,24.7,13004,12,3,1,221,32,13004,11
948,39.4583333333321,22.1,3,651,261.8,22.1,3,651,261.8,25.5,13004,13,3,1,221,32,13004,12
949,39.5,22.9,2.5,754,253.2,22.9,2.5,754,253.2,26.1,13004,14,3,1,221,32,13004,13
950,39.5416666666661,23.3,3.3,739,252.3,23.3,3.3,739,252.3,25.8,13004,15,3,1,221,32,13004,14
951,39.5833333333321,23.2,3.8,628,258.6,23.2,3.8,628,258.6,25.2,13004,16,3,1,221,32,13004,15
952,39.625,22.5,3.9,545,261.6,22.5,3.9,545,261.6,24.7,13004,17,3,1,221,32,13004,16
953,39.6666666666661,21.7,3.4,343,278.5,21.7,3.4,343,278.5,24.4,13004,18,3,1,221,32,13004,17
954,39.7083333333321,21.8,2.9,287,280.5,21.8,2.9,287,280.5,23.8,13004,19,3,1,221,32,13004,18
955,39.75,21,2.5,116,273.6,21,2.5,116,273.6,22.7,13004,20,3,1,221,32,13004,19
956,39.7916666666661,19.4,1.3,29,268,19.4,1.3,29,268,21.3,13004,21,3,1,221,32,13004,20
957,39.8333333333321,17.9,1.2,-3,257.2,17.9,1.2,-3,257.2,20.2,13004,22,3,1,221,32,13004,21
958,39.875,17,1.1,-4,255.7,17,1.1,-4,255.7,19.3,13004,23,3,1,221,32,13004,22
959,39.9166666666661,15.2,0.8,-4,237.3,15.2,0.8,-4,237.3,18.5,13005,0,4,1,222,32,13004,23
960,39.9583333333321,14.6,1,-3,242.1,14.6,1,-3,242.1,17.7,13005,1,4,1,222,32,13005,0
961,40,14.2,1.3,-2,240.2,14.2,1.3,-2,240.2,17.1,13005,2,4,1,222,32,13005,1
962,40.0416666666661,13.8,1.4,-3,242.4,13.8,1.4,-3,242.4,16.5,13005,3,4,1,222,32,13005,2
963,40.0833333333321,13.2,1.5,-3,257.3,13.2,1.5,-3,257.3,15.4,13005,4,4,1,222,32,13005,3
964,40.125,12.7,1.7,-2,298.7,12.7,1.7,-2,298.7,15.7,13005,5,4,1,222,32,13005,4
965,40.1666666666661,12.3,1.6,2,316.4,12.3,1.6,2,316.4,16.5,13005,6,4,1,222,32,13005,5
966,40.2083333333321,13.4,2,37,343.8,13.4,2,37,343.8,17.4,13005,7,4,1,222,32,13005,6
967,40.25,14.7,2.4,70,317.7,14.7,2.4,70,317.7,18.5,13005,8,4,1,222,32,13005,7
968,40.2916666666661,15.8,2.7,159,294.6,15.8,2.7,159,294.6,19.9,13005,9,4,1,222,32,13005,8
969,40.3333333333321,17.2,3.5,342,NA,17.2,3.5,342,283.685777227417,21,13005,10,4,1,222,32,13005,9
970,40.375,18.4,3.4,488,281.7,18.4,3.4,488,281.7,22.4,13005,11,4,1,222,32,13005,10
971,40.4166666666661,19.3,3.5,683,284.9,19.3,3.5,683,284.9,23.3,13005,12,4,1,222,32,13005,11
972,40.4583333333321,20.1,3.6,724,268.3,20.1,3.6,724,268.3,24.1,13005,13,4,1,222,32,13005,12
973,40.5,21.1,3.4,754,262.5,21.1,3.4,754,262.5,25.2,13005,14,4,1,222,32,13005,13
974,40.5416666666661,22.2,3.9,710,262.1,22.2,3.9,710,262.1,26.1,13005,15,4,1,222,32,13005,14
975,40.5833333333321,23.1,4.1,658,259,23.1,4.1,658,259,26.6,13005,16,4,1,222,32,13005,15
976,40.625,23.9,4.1,553,263.7,23.9,4.1,553,263.7,26.6,13005,17,4,1,222,32,13005,16
977,40.6666666666661,24.3,4,428,269.3,24.3,4,428,269.3,25.8,13005,18,4,1,222,32,13005,17
978,40.7083333333321,23.8,4.2,275,275.4,23.8,4.2,275,275.4,24.9,13005,19,4,1,222,32,13005,18
979,40.75,22.6,3.1,135,270.7,22.6,3.1,135,270.7,23,13005,20,4,1,222,32,13005,19
980,40.7916666666661,19.9,2.1,26,270.5,19.9,2.1,26,270.5,20.7,13005,21,4,1,222,32,13005,20
981,40.8333333333321,17.3,2.1,-3,262.3,17.3,2.1,-3,262.3,19.6,13005,22,4,1,222,32,13005,21
982,40.875,15.6,1.3,-3,245.1,15.6,1.3,-3,245.1,20.2,13005,23,4,1,222,32,13005,22
983,40.9166666666661,15.1,1.4,-2,239.5,15.1,1.4,-2,239.5,19.9,13006,0,5,1,223,32,13005,23
984,40.9583333333321,15.5,1.8,-1,232,15.5,1.8,-1,232,19.9,13006,1,5,1,223,32,13006,0
985,41,15.3,1.3,-1,226.2,15.3,1.3,-1,226.2,19.3,13006,2,5,1,223,32,13006,1
986,41.0416666666661,14.9,1.3,-1,229.8,14.9,1.3,-1,229.8,18.8,13006,3,5,1,223,32,13006,2
987,41.0833333333321,14.3,0.9,-2,237.5,14.3,0.9,-2,237.5,17.7,13006,4,5,1,223,32,13006,3
988,41.125,13.9,0.4,-2,266.9,13.9,0.4,-2,266.9,16.3,13006,5,5,1,223,32,13006,4
989,41.1666666666661,13.4,0.6,4,304.7,13.4,0.6,4,304.7,17.1,13006,6,5,1,223,32,13006,5
990,41.2083333333321,13.9,0.6,51,308.8,13.9,0.6,51,308.8,20.5,13006,7,5,1,223,32,13006,6
991,41.25,16.6,1.1,148,286.3,16.6,1.1,148,286.3,22.1,13006,8,5,1,223,32,13006,7
992,41.2916666666661,19.2,1.4,298,284.6,19.2,1.4,298,284.6,23.8,13006,9,5,1,223,32,13006,8
993,41.3333333333321,21.3,1.9,456,277.6,21.3,1.9,456,277.6,25.5,13006,10,5,1,223,32,13006,9
994,41.375,22.8,2.2,572,273.4,22.8,2.2,572,273.4,26.1,13006,11,5,1,223,32,13006,10
995,41.4166666666661,24.2,2.3,607,266.7,24.2,2.3,607,266.7,26.3,13006,12,5,1,223,32,13006,11
996,41.4583333333321,25.1,2.7,770,267.9,25.1,2.7,770,267.9,26.6,13006,13,5,1,223,32,13006,12
997,41.5,25,3.5,747,256.5,25,3.5,747,256.5,26.6,13006,14,5,1,223,32,13006,13
998,41.5416666666661,24.8,3.9,728,261,24.8,3.9,728,261,26.3,13006,15,5,1,223,32,13006,14
999,41.5833333333321,24.6,3.5,659,252.3,24.6,3.5,659,252.3,26.1,13006,16,5,1,223,32,13006,15
1000,41.625,24.1,3.2,556,257.8,24.1,3.2,556,257.8,25.8,13006,17,5,1,223,32,13006,16
1001,41.6666666666661,23.9,2.9,422,273.9,23.9,2.9,422,273.9,25.2,13006,18,5,1,223,32,13006,17
1002,41.7083333333321,23.5,2.9,254,261.4,23.5,2.9,254,261.4,24.1,13006,19,5,1,223,32,13006,18
1003,41.75,22.3,2.6,118,259.1,22.3,2.6,118,259.1,21.9,13006,20,5,1,223,32,13006,19
1004,41.7916666666661,20.4,1.9,27,247.8,20.4,1.9,27,247.8,19.9,13006,21,5,1,223,32,13006,20
1005,41.8333333333321,18.7,1.8,-2,241,18.7,1.8,-2,241,18.8,13006,22,5,1,223,32,13006,21
1006,41.875,18.1,1.5,-3,236.3,18.1,1.5,-3,236.3,17.7,13006,23,5,1,223,32,13006,22
1007,41.9166666666661,17.8,1.1,-3,233.1,17.8,1.1,-3,233.1,16.5,13007,0,6,2,224,32,13006,23
1008,41.9583333333321,16.6,0.5,-3,221.9,16.6,0.5,-3,221.9,15.4,13007,1,6,2,224,32,13007,0
1009,42,14.9,0.5,-2,226.6,14.9,0.5,-2,226.6,15.1,13007,2,6,2,224,32,13007,1
1010,42.0416666666661,13.4,0.3,-3,225,13.4,0.3,-3,225,14.6,13007,3,6,2,224,32,13007,2
1011,42.0833333333321,12.2,0.3,-2,237.5,12.2,0.3,-2,237.5,13.2,13007,4,6,2,224,32,13007,3
1012,42.125,11.9,0.3,-1,244.1,11.9,0.3,-1,244.1,13.2,13007,5,6,2,224,32,13007,4
1013,42.1666666666661,11.8,0.4,3,261.9,11.8,0.4,3,261.9,13.5,13007,6,6,2,224,32,13007,5
1014,42.2083333333321,12.6,0.5,55,247.4,12.6,0.5,55,247.4,18.2,13007,7,6,2,224,32,13007,6
1015,42.25,16.5,0.9,169,264.9,16.5,0.9,169,264.9,21.6,13007,8,6,2,224,32,13007,7
1016,42.2916666666661,20,1.9,335,282.6,20,1.9,335,282.6,23.8,13007,9,6,2,224,32,13007,8
1017,42.3333333333321,22.2,2.4,473,290.9,22.2,2.4,473,290.9,25.5,13007,10,6,2,224,32,13007,9
1018,42.375,23.7,2.7,587,292.9,23.7,2.7,587,292.9,26.3,13007,11,6,2,224,32,13007,10
1019,42.4166666666661,24.6,3.1,690,280.3,24.6,3.1,690,280.3,27.2,13007,12,6,2,224,32,13007,11
1020,42.4583333333321,25.5,3.4,743,284.5,25.5,3.4,743,284.5,-16.4,13007,13,6,2,224,32,13007,12
1021,42.5,25.8,3.9,758,284.5,25.8,3.9,758,284.5,-33.8,13007,14,6,2,224,32,13007,13
1022,42.5416666666661,25.9,4.2,734,NA,25.9,4.2,734,265.457452887349,27.7,13007,15,6,2,224,32,13007,14
1023,42.5833333333321,26.2,4.3,654,252,26.2,4.3,654,252,26.9,13007,16,6,2,224,32,13007,15
1024,42.625,25.4,4.3,495,260,25.4,4.3,495,260,26.9,13007,17,6,2,224,32,13007,16
1025,42.6666666666661,24.9,4.4,406,263.1,24.9,4.4,406,263.1,26.1,13007,18,6,2,224,32,13007,17
1026,42.7083333333321,24.3,3.8,222,261.5,24.3,3.8,222,261.5,25.2,13007,19,6,2,224,32,13007,18
1027,42.75,23.3,3.2,129,245.2,23.3,3.2,129,245.2,22.7,13007,20,6,2,224,32,13007,19
1028,42.7916666666661,21.6,2.2,25,243.4,21.6,2.2,25,243.4,20.2,13007,21,6,2,224,32,13007,20
1029,42.8333333333321,19.6,1.9,-4,237,19.6,1.9,-4,237,18.2,13007,22,6,2,224,32,13007,21
1030,42.875,18.1,1.8,-4,230.1,18.1,1.8,-4,230.1,18.5,13007,23,6,2,224,32,13007,22
1031,42.9166666666661,18.4,1.9,-3,217.1,18.4,1.9,-3,217.1,17.9,13008,0,7,3,225,32,13007,23
1032,42.9583333333321,19,1.9,-2,211.1,19,1.9,-2,211.1,17.9,13008,1,7,3,225,32,13008,0
1033,43,18.9,2,-2,206.8,18.9,2,-2,206.8,18.8,13008,2,7,3,225,32,13008,1
1034,43.0416666666661,18.6,2.2,-2,198.4,18.6,2.2,-2,198.4,19.1,13008,3,7,3,225,32,13008,2
1035,43.0833333333321,18.7,2.4,-2,197.3,18.7,2.4,-2,197.3,19.6,13008,4,7,3,225,32,13008,3
1036,43.125,18.6,2.3,-2,204.1,18.6,2.3,-2,204.1,19.1,13008,5,7,3,225,32,13008,4
1037,43.1666666666661,18.4,2.2,2,218.7,18.4,2.2,2,218.7,19.1,13008,6,7,3,225,32,13008,5
1038,43.2083333333321,18.3,2.3,53,216.4,18.3,2.3,53,216.4,21.9,13008,7,7,3,225,32,13008,6
1039,43.25,20.4,2.4,193,236.8,20.4,2.4,193,236.8,23.8,13008,8,7,3,225,32,13008,7
1040,43.2916666666661,22.4,2.5,160,249.5,22.4,2.5,160,249.5,24.1,13008,9,7,3,225,32,13008,8
1041,43.3333333333321,22.1,2.4,139,276,22.1,2.4,139,276,26.1,13008,10,7,3,225,32,13008,9
